tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
"I’m 3896 miles away in Norway. But watching the netflix docu about the congressional uprising,and @AOC winning, and her amazing work, makes me think that the future may be okey. #Congress #USA #future #AOC #AOCforpresident",NO,"Sør-Odal, Norge","[[[11.5208122, 60.0478666], [11.9382854, 60.0478666], [11.9382854, 60.3765479], [11.5208122, 60.3765479]]]",catonoss,523,44,582,583,0,Norway,Wed May 01 14:31:41 +0000 2019,
"I love how when #congress calls someone to testify, they spend their entire time talking instead of asking questions and listening. #Barr",US,"Independence, MO","[[[-94.487114, 39.01759], [-94.269551, 39.01759], [-94.269551, 39.158419], [-94.487114, 39.158419]]]",kid_in_kc,4449,184,5841,368,42,"Independence, MO",Wed May 01 14:26:38 +0000 2019,
"@LindseyGrahamSC #Congress also investigated @HillaryClinton and found nothing wrong, as you well know. Why are you raking over a closed investigation instead of letting Attorney General Barr explain his handling of the Mueller Report?",US,"Beaverton, OR","[[[-122.867581, 45.426386], [-122.743577, 45.426386], [-122.743577, 45.543398], [-122.867581, 45.543398]]]",mycandiopinion,20452,4107,12122,4062,52,"Beaverton, OR",Wed May 01 14:20:23 +0000 2019,
"@narendramodi made #china bow down under pressure.. 56 inch at its best.. Today is a day to be proud of our nation and its stature on the world platform.. 
#Congress and its sympathizers are sore to the core.. 

#ModiHainTohMumkinHain 
#ModiAgainSaysIndia 
#AyegaTohModiHi",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",infreakinsanity,4502,105,3035,129,0,"Mumbai, India",Wed May 01 14:17:16 +0000 2019,
"#NarendraModi once more invokes #SriLankaTerrorAttack in his #LokSabhaElections2019 speech in MP's #Itarsi. He also accused the #Congress party of trying to get him killed. ""Bak raha hun junun mein kya kya kucch, kucch na samjhe khuda kare koi."" The man is totally desperate.",IN,"Noida, India","[[[77.302126, 28.443981], [77.695326, 28.443981], [77.695326, 28.647131], [77.302126, 28.647131]]]",kazimtweets,3937,1021,8109,710,17,New Delhi,Wed May 01 13:28:30 +0000 2019,
"A good question for #Congress to ask #Barr this morning:  Can you clarify your use and definition of the term “collusion,” and moreover why you chose to use it when Mueller had made clear that his investigation had not? https://t.co/4Uz66lrxgF",US,"Massachusetts, USA","[[[-73.508143, 41.187054], [-69.858861, 41.187054], [-69.858861, 42.8868241], [-73.508143, 42.8868241]]]",imendangerous,4745,553,3144,1136,1,Martha's Vineyard,Wed May 01 13:05:29 +0000 2019,
Tune in now! Ben Stiller @RedHourBen will share with Congress his experiences from his recent trip and work with @Refugees #Syria  #humanitarian #USsenate #Congress https://t.co/kjkgSkk43T,US,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",evieprastakou,361,237,1301,359,5,"Washington, DC",Wed May 01 13:05:07 +0000 2019,
#Hack #Trumpster &amp; virulent #Homophobe #Racist #ChristineFlowers is a “#Lawyer” who ignores the fact that #BillBarr #Lied to #Congress about this. @phillydotcom https://t.co/hUv6ShVXiS,US,"Philadelphia, PA","[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]",tonyfel1963,91838,442,19996,1167,6,,Wed May 01 12:32:24 +0000 2019,
"@realDonaldTrump Back to AG #Barr . He lied to #Congress ? Well, I never intended to appoint him. I wrote “BARR” on top of a huge pile of AG resumes, and #SarahSanders didn’t get that “BARR” means NO ! #Sad https://t.co/U5O2lE2E1P",US,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",RealFakeDonal11,3173,2376,2759,5002,2,Democratic America,Wed May 01 12:07:11 +0000 2019,
"#Congress will review all anti-people moves to ensure justice.
@jkpdp &amp; @JKNC_ doing lip service to people of #Shopian &amp; #Pulwama for votes.
@INCIndia 
@INCJammuKashmir 

#LokSabhaElections2019 https://t.co/Aza4uBjOoY",CN,Jammu And Kashmir,"[[[72.5294654, 32.2755403], [80.3286439, 32.2755403], [80.3286439, 37.07827], [72.5294654, 37.07827]]]",GAMIR_INC,1647,8988,2978,164,71,Jammu & Kashmir,Wed May 01 11:58:27 +0000 2019,
"@narendramodi #communist ,#congress and opposition can’t attack modi directly they are now using their plan b which is maoist attacks and terrorists to hurt India and nationalist",IN,"Kerala, India","[[[74.860575, 8.291304], [77.412687, 8.291304], [77.412687, 12.79508], [74.860575, 12.79508]]]",nayanvaishnav8,1514,22,423,40,0,"Kerala, India",Wed May 01 11:14:28 +0000 2019,
"Brilliant leadership quality @priyankagandhi womanpower , so proud of her answers . #Congress is looking up . farmers and jobs are the issues. https://t.co/wKFCnCBBMu",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",priyalovesnikon,949,304,1376,474,7,delhi,Wed May 01 10:55:22 +0000 2019,
The #AttorneyGeneral lies to #Congress. The @POTUS sues to stop #HouseDemocrats from doing their Constitutional duties. What’s happening to #OurDemocracy? #DerangedDonald,US,"Amherst, NH","[[[-71.6386148, 42.7899799], [-71.558659, 42.7899799], [-71.558659, 42.886588], [-71.6386148, 42.886588]]]",PatriotsNHfan,22117,2003,12370,4234,4,New Hampshire,Wed May 01 10:14:47 +0000 2019,
We keep asking when #Republicans will speak up? If Republicans in #Congress will not speak up then those in streets and towns must loudly and clearly join #RepublicansForImpeachment For @realDonaldTrump is a clear and present danger to Americans and America,US,"Tysons Corner, VA","[[[-77.265228, 38.898565], [-77.196534, 38.898565], [-77.196534, 38.934957], [-77.265228, 38.934957]]]",haldonahue,68111,12617,200340,12738,288,"Scranton, PA, USA",Wed May 01 09:41:58 +0000 2019,
"A 138 yr old party,  #Congress ruled for 70 yrs  has been reduced to just a 
#voteKatua party by the Gandhi dynasty. #Shame 
#LokSabhaElections2019 
That's why #DeshBoleModiPhirSe https://t.co/RFNqtjbj3s",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",niteshplatinum,46960,804,17368,917,18,Bombay,Wed May 01 09:22:48 +0000 2019,
Bill to allow #Irish people work in the #USA and take up visas that Australians don’t to seek approval in #Congress https://t.co/t4EHUwsWxj,IE,"North Tipperary, Ireland","[[[-8.4811193, 52.5812343], [-7.6275721, 52.5812343], [-7.6275721, 53.1677498], [-8.4811193, 53.1677498]]]",cdonnery,2405,2589,8365,5001,115,Tipperary 4 work Laois 4 play,Wed May 01 09:04:20 +0000 2019,
"Not to win, nor for 2022....simply to raise an organisation, to cut BJP votes, to let UP coalition to win l Priyanka Gandhi 
"" Now he came to his reality.

#cartoonistKaak #dailyCartoon #priyankaGandhi #amethi #raibareli #UP #congress #gathbandhan https://t.co/3sZx97KSGN",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",kaaktoons,187,254,7269,20,5,,Wed May 01 09:04:08 +0000 2019,
What are they upto?? Cheapness at its best they don’t even spare kids for their benefit. Fuck Congress 🖕🏻#congress @INCIndia @priyankagandhi  @RahulGandhi,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",pujanmajumdar,62,45,237,94,0,,Wed May 01 07:58:39 +0000 2019,
"What a low for the 125 years old #Congress party which fought for independence &amp; was led by legends like Gandhiji,  Subhash Bose. Led the country for 70 yrs. 
But now just for the dynasty to stay relevant,  it's being reduced to a
 ""vote katua"" 
#VoteKatuaCongress https://t.co/eoxUGryD7B",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",niteshplatinum,46960,804,17368,917,18,Bombay,Wed May 01 07:51:36 +0000 2019,
#Congress president #RahulGandhi  No farmer in the country will be jailed for not repaying loans if his party comes to power at the Centre. #LokSabhaElection2019 https://t.co/AKkijMUvEp,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",suniltg2,380,799,439,1318,6,"Kerala, India..09846418036",Wed May 01 07:10:12 +0000 2019,
"#Congress: #RobertMueller please come testify.

Mueller: New phone, who, dis?

#MuellerMustTestify #MuellerReport #FBRParty #BarrCoverUp 
#MuellerMustTestify #IndictBarr #IndictTrump #LSSC 
#IndictTrumpNow #BarrCoverUp #BarrLied #FBR 
#ImpeachBarr #ImpeachDonaldTrump #Impeach45 https://t.co/HAoljjru9M",US,"Kansas City, MO","[[[-94.733122, 38.868002], [-94.3854414, 38.868002], [-94.3854414, 39.332095], [-94.733122, 39.332095]]]",BinksterD,2076,1356,5075,3556,2,"Kansas City, MO",Wed May 01 07:07:26 +0000 2019,
This is what #Congress has done for the nation since independence.. https://t.co/cVM4mIu83I,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",infreakinsanity,4502,105,3035,129,0,"Mumbai, India",Wed May 01 06:52:37 +0000 2019,
The summary #Barr should have written. Let’s see if #Congress can improve its 17% rating by actually doing something productive. #impeachorange @benjaminwittes @glennkirschner2 @AshaRangappa_ @harrylitman @neal_katyal @Mimirocah1 @jedshug @RoKhanna @EricColumbus @ericswalwell https://t.co/yCIlcmzUU1,JP,"Omihachiman-shi, Shiga","[[[135.995847, 35.073839], [136.183149, 35.073839], [136.183149, 35.260288], [135.995847, 35.260288]]]",MarketeerMike,3244,799,6792,5000,19,NJ⏩CH⏩GB⏩MD⏩FL⏩NY,Wed May 01 06:10:10 +0000 2019,
@ygrouchomarxist @Swamy39 @RahulGandhi @BDUTT @INCIndia @rssurjewala @priyankagandhi It’s kool. Truth will prevail. There is no press conference by #Congress on this as yet that their president is being targeted. Why ? The nation wants to know !,IN,India,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",thevaibhavag,2468,55290,18603,1311,121,India,Wed May 01 05:43:23 +0000 2019,
"@SudheenKulkarni @RahulGandhi Everything questioning #Congress &amp; #Gandhis can’t be bogus, hey you sycophants. Come out with facts please",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",vivdragon2006,158,169,2000,98,6,"New Delhi, India",Wed May 01 05:21:31 +0000 2019,
@AadeshRawal Sheer drama first #Congress acolytes stage it for #PriyankaGandhiVadra &amp; then a mock display of stopping expletives for #Modi . Relax आयेगा तो मोदी ही #मोदी_है_तो_मुमकिन_है,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",vivdragon2006,158,169,2000,98,6,"New Delhi, India",Wed May 01 05:18:05 +0000 2019,
"#congress Priyanka Gandhiji yesterday announced in a public meeting that When Congress again come in power , will give free treatment in Govt Hospital &amp; free education upto 12th in Govt school . Pl inform her already free since last 10 years with Mid day and school dress . Jai Ho",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",alokmehtaeditor,98,8004,13848,1400,40,NEW DELHI INDIA,Wed May 01 04:53:14 +0000 2019,
"#congress #Shameless #CongressMuktBharat  #congresscandidate. Height of low attitude of #PriyankaGandhi
https://t.co/l9u5QO2M2E",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",sangeetatsharma,449,175,610,120,3,Mumbai,Wed May 01 03:36:46 +0000 2019,
@ChrisCoons @SharinStone #AGBARR LIED TO #CONGRESS ON MORE THAN ONE OCCASION!😎😎🤣😅😁💖💖💖💖,US,"Homewood, IL","[[[-87.6989927, 41.538767], [-87.631393, 41.538767], [-87.631393, 41.579114], [-87.6989927, 41.579114]]]",puttinganswer,8351,1666,16634,4990,40,Chicago,Wed May 01 03:36:00 +0000 2019,
"Can someone help me understand why...why do so many men &amp; women fall upon sharpened spiked for #Trump!? Why do they sacrfice their reputation for him!? Ok, it's official per #Muellers letter, #Barr is the newest fool. Wow, he lied to #Congress for him!! https://t.co/nIoec9H0LH",US,"Georgia, USA","[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]",ExrjmcCarr,9636,2787,18159,5005,205,"Fayetteville, Georgia",Wed May 01 03:24:11 +0000 2019,
"First questions to #Barr from #Congress at tomorrow's hearing ought to be:  1) ""Does Trump have kompromat on you that he's blackmailing you with?"" 2) What is that kompromat?  3)  If not, are you really this stupid?",US,"San Diego, CA","[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]",my2cnz,6113,1293,70076,2041,90,"San Diego, CA",Wed May 01 03:22:05 +0000 2019,
"According to you, 
Who will win the upcoming #LokSabhaElections2019 ??

RT for #BJP 
Like for #Congress 

#AbkiBaarKiskiSarkar #NarendraModi #RahulGandhi @narendramodi @RahulGandhi @BJP4India @INCIndia #IndiaElects #IPL2019 #VoiceFirst #LokSabhaPolls2019 #CSKvDC #2019Elections",IN,India,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",Jagtarbhangal,4889,4123,609,6,2,India,Wed May 01 03:17:59 +0000 2019,
Stop the Apathy!  Call #Congress @SenTomCotton @repfrenchhill @ArkansasBlog @HouseJudDems #Impeach #WilliamBarr  https://t.co/IOjo3fg7GN,US,"Arkansas, USA","[[[-94.61771, 33.004106], [-89.644838, 33.004106], [-89.644838, 36.499767], [-94.61771, 36.499767]]]",tweedyboy57,6791,587,6789,1562,0,,Wed May 01 03:09:04 +0000 2019,
There needs to be 2 impeachment hearing going on one for the so called #PresidentTrump  &amp; the #AttorneyGeneral bc neither 1 should be head of the shit patrol much less heads of this great country they're a disgrace to everything their titles stand for #Congress  get this done,US,"Corbin, KY","[[[-84.148303, 36.897145], [-83.966291, 36.897145], [-83.966291, 36.979854], [-84.148303, 36.979854]]]",MakeupA46009415,89,56,466,329,0,"Kentucky, USA",Wed May 01 03:07:09 +0000 2019,
"@Mayawati Abhi bhi vichaar karenge @INCIndia pe 

Besharam log ho tum log 

Deshwasiyo Ko jokers samajte ho

#voters please rout them completely the divisive politics of #sp #bsp #congress #aap #tmc #tdp #ncp #rjd #jds #bjd and others https://t.co/3yW5Sh4K3B",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",aneelnbamb,3796,50,3153,265,0,Bangalore,Wed May 01 02:32:50 +0000 2019,
"4. #Maddow @MaddowBlog #ChuckRosenberg (who doesn't have a Twitter account &amp; will live longer) to Rachel: ""You don't 'go to paper' lightly."" #RobertMueller leaves a real trail for #Congress, including this letter. https://t.co/j4bdigRM7Q",CA,"Vancouver, British Columbia","[[[-123.224215, 49.19854], [-123.022947, 49.19854], [-123.022947, 49.316738], [-123.224215, 49.316738]]]",MissMyrtle2,73682,14538,76925,14406,258,"Vancouver, British Columbia is located on the traditional, ancestral & unceded territory of the Musqueam, Squamish & Tsleil-Waututh peoples.",Wed May 01 02:22:40 +0000 2019,
"#congress #Shameless #CongressMuktBharat  #congresscandidate. Height of low attitude of #PriyankaGandhi
https://t.co/l9u5QNLaE4",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",sangeetatsharma,449,175,610,120,3,Mumbai,Wed May 01 02:12:43 +0000 2019,
So @SenGillibrand #DoSomething you are in #Congress #DoYourJob #GunControl https://t.co/rwgy7kpNkw,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Wed May 01 01:57:14 +0000 2019,
@JoeNBC @Morning_Joe @nytimes #Mueller should have sent copies of the letter to #Congress and the #media so the #American people could know,US,"Larchmont, NY","[[[-73.765272, 40.907086], [-73.742716, 40.907086], [-73.742716, 40.936247], [-73.765272, 40.936247]]]",gcd23,4397,54,1967,260,4,,Wed May 01 01:56:10 +0000 2019,
The #GOP #CONGRESS IS #COMPLICIT @senatemajldr https://t.co/2TDVZfWHtR,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Wed May 01 01:54:25 +0000 2019,
#barr need to be #impeach and #congress need to initiate #ImpeachTrumpNow https://t.co/58xnJYXWBs,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Wed May 01 01:52:06 +0000 2019,
They need to vote @senatemajldr out is a shame what he is done with #Congress   Is complicit in with #trump and all the #CORRUPCION https://t.co/9WGWL8oemm,US,"Manhattan, NY","[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]",humbertorosero,1796,394,4903,1114,55,NYC,Wed May 01 01:45:46 +0000 2019,
I bet #RobertMueller can't wait to testify to #Congress and SET THE RECORD STRAIGHT! https://t.co/pColGCaPpT @RachelAzzara @Roseamund @bannerite @Serpentine202 @pghdrew @carmelmanion @EliseErosenb827 @ateacher97 @GOPMongos @NoWayNRA1,US,"Florida, USA","[[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]",myesoteric,171,794,13444,1010,18,"Keystone Heights, FL",Wed May 01 01:39:37 +0000 2019,
