tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
"#ElectionCommission issues notice to #BJP leader and Union #Minister #girirajsingh for his alleged communal remarks in #Begusarai
#ECI has asked him to reply within 24 hours https://t.co/Y6anDtJf82",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",anupamjourno,3605,252,4047,2052,4,"New Delhi, India",Mon Apr 29 15:23:58 +0000 2019,
"Over all election was peaceful in our area barring one odd incident of skirmish between  supporters and workers of main rival #BJP and #BJD, when goons of bjp beat up a couple inside the school premise where they came to cast their vote 
A FIR is lodged to arrest the hooligans.",IN,"Orissa, India","[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]",Ashok_0573,1046,4435,2958,4502,0,,Mon Apr 29 14:56:02 +0000 2019,
Thank you so much for this Heart-warming &amp; Encouraging Gesture @narendramodi Sir &amp; @iGopalShetty Sir @Yogeshsagar09 Sir; #BJP have worked tremendously hard &amp; shown successful outputs in 5 yrs to nurture &amp; develope our Constituency Mumbai-North &amp; Charkop ward. https://t.co/luvFFvAzCg,IN,Haryana Bhavan,"[[[72.83410902302333, 19.221343460376726], [72.83410902302333, 19.221343460376726], [72.83410902302333, 19.221343460376726], [72.83410902302333, 19.221343460376726]]]",kamath_shekhar,15,3,28,42,0,,Mon Apr 29 14:53:11 +0000 2019,
"@swarup58 @SrivastavaPunya @msisodia Just wondering how much filth filled mind this #BJP promoted website editors has? Of course filth flows downwards from top leadership. 
#Modi must not come in power again.",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",SanjeevRC,21920,702,35130,309,73,India,Mon Apr 29 14:42:25 +0000 2019,
"@RoopaSpeaks @narendramodi @AmitShah @BJP4India @MenonArvindBJP I do hope that when you guys will be running the government in future,  your party will not use the same machineries  which in the current the Trinamool is using! 
I said so 'cuz what was CPI(M) in past, that is Trinamool today, &amp; that will be the BJP one day! 
#CPIM=#TMC=#BJP!",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",SwarajMandi,14,1,93,100,0,Kanchrapara,Mon Apr 29 14:26:27 +0000 2019,
"I have exercised my democratic right to vote! Have you ? Go out and vote for our democracy and for development!
#FirstTimeVoter #PhirEkBaarModiSarkar #AayegaToModiHi #LokSabhaElection2019 #VoteKarIndia #BJP @justnashik @NashikNews @republic @TimesNow @SwarajyaMag #Phase4 #JaiHind https://t.co/6VUrxaBeM0",IN,"Nashik, India","[[[73.413494, 19.802308], [73.946789, 19.802308], [73.946789, 20.140288], [73.413494, 20.140288]]]",RedDevil915,83,75,637,223,0,"Pune, India",Mon Apr 29 13:48:41 +0000 2019,
"@htTweets @narendramodi You will draw a big blank , Modibabu . You have  bent yourself so low to divert attention and to create confusion  in  voters' mind with such a blatant lie  that it is difficult to believe senior #BJP leaders  will endorse it . Anything less than 271 and you are gone for ever",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",ghoshkk,5664,166,3758,197,5,,Mon Apr 29 13:19:38 +0000 2019,
"@TimesNow @SreyashiDey Great ! Any new entry of a knave or a traitor to #BJP is a celebration time , 40 is such a number that no less than #PMModi will take part in that celebration with a special session of Garba .",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",ghoshkk,5664,166,3758,197,5,,Mon Apr 29 12:20:01 +0000 2019,
"BJP Goons Force Blind Man To Vote For #Lotus Instead Of #Conch In Odisha

Petrified with the consequences of elections in #Odisha, the #BJP is resorting to shameful and inhuman tactics. In a latest, an elderly man who is visually impaired was accosted https://t.co/uaXhAcQztQ #SFN https://t.co/XUtZipSlan",IN,"Bhubaneshwar, India","[[[85.624118, 20.064307], [86.082706, 20.064307], [86.082706, 20.43391], [85.624118, 20.43391]]]",Support4Naveen,755,174,3158,258,0,"Orissa, India",Mon Apr 29 12:14:59 +0000 2019,
"Horse trading is copyrighted by the #BJP during #Chowkidar 's era.
Also almost all constitutional institutions including #ElectionCommissionOfIndia became spineless and pliable so complaining against @narendramodi at @ECISVEEP doesn't have any meaning.
#ModiNeverAgain https://t.co/euKHuJc3q7",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Mon Apr 29 12:02:28 +0000 2019,
"The way she counters the troll, she should be in #Bjp 😍 https://t.co/jT5lRQdMic",IN,"Gurgaon, India","[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]",ChopraJitin,14370,86,2553,488,1,"faridabad , india",Mon Apr 29 11:39:30 +0000 2019,
"Very sad incident, poor families lost their loved ones due to rash, carelessly driving car which was part of ,#BJP West Delhi Candidate rally. Police hasitate to act against BJP workers.... Had this done by AAP worker, police would have put him behind bars. https://t.co/M4wRaDrXA7",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",sanjeypuri,1558,2031,1969,172,1,New Delhi India,Mon Apr 29 11:30:16 +0000 2019,
"@skfreethinker @MaajidNawaz You have to uphold #HumanRights and #RuleOfLaw so schools/madrassas like this should be inspected &amp; closed down if necessary. Then alternatives must be provided. I don't see #BJP doing much to help. They have created more problems... many #Indians are now aggressive, intolerant.",IN,"Pushkar, India","[[[74.519554, 26.469469], [74.59361, 26.469469], [74.59361, 26.525572], [74.519554, 26.525572]]]",SandyTatham18,9522,87,334,244,1,"Rajasthan, India",Mon Apr 29 11:15:51 +0000 2019,
"First time vote in lokshabha election...vote for @KailashBaytu @narendramodi @BJP4Rajasthan
#VoteForIndia #mission25 
#voteForModi #BJP https://t.co/mQ8ZnwBY1P",IN,"Rajasthan, India","[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]",Kamlesh89335852,3448,215,160,196,0,"New Delhi, India",Mon Apr 29 11:01:20 +0000 2019,
"Rahul Gandhi is like Night King, built up for 5 seasons, killed in one episode. #BJP should ensure  this his last election https://t.co/c96JuhU1WP",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",ShivaVenkat_,2773,419,7622,169,13,"Bangalore, India",Mon Apr 29 10:56:45 +0000 2019,
"@ashoswai At the first sign of any stress on #BJP, on cue starts Trump-MBS aided and financed sabre-rattling of #Pakistan and #ImranKhan 

Rightwing fanatics saving the rightwing moron of #India

https://t.co/l3SF8ai5DP

https://t.co/80XlCMhKoS https://t.co/NIYO6tDhlR",IN,"Gurgaon, India","[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]",anindita_guha,81109,12104,105231,2004,84,Everywhere At Once ,Mon Apr 29 10:49:02 +0000 2019,
"@midhatkidwai That is your Hate for bjp
I say #BJP winning 400 seats 
We need to wait for 23rd May, 
Yes #modiwave2 is there surely",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",IMSHREESHAIL,23010,164,9357,482,6,"Koramangala, Bengaluru South",Mon Apr 29 10:37:19 +0000 2019,
"@pbhushan1 West Bengal is not ruled by #BJP ...

IS IT ?",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Pratik2358,47946,689,19550,495,23,India,Mon Apr 29 10:12:32 +0000 2019,
"@dhruv_rathee What #BJP has achieved during its rule of 5 years?

It has successfully brain washed a large pool of people &amp; turned them into bigots.

We should all be worried about the bigotry and communal hatred they have spread all around. Hope this is stalled after the #GeneralElection2019",IN,"Ludhiana, India","[[[75.633677, 30.56898], [76.152149, 30.56898], [76.152149, 31.01921], [75.633677, 31.01921]]]",ikumardinesh,6974,43,1970,212,2,"Apna Punjab, India",Mon Apr 29 10:01:47 +0000 2019,
"#MumbaiElections #Mumbai Dismal % turnout of voters. Long weekend holiday vs. coming out to vote. To #Congress #BJP suggestion to reward every voter by introducing tax relief component, hopefully it will excite non-voters to come out",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",soumiks,9,136,1359,84,11,mumbai,Mon Apr 29 09:22:05 +0000 2019,
"Voted for silent revolution.. voted against the status quo of #congress and #bjp. i.e. softcore #hindutva/ brahmanwad and hardcore hindutva/ #brahmanwad. Voted for #equality, #brotherhood,… https://t.co/BLAm4nWtl4",IN,"Kalyan Dombivali, India","[[[73.063131, 19.139733], [73.321579, 19.139733], [73.321579, 19.401009], [73.063131, 19.401009]]]",Watsay,16295,498,25710,119,17,,Mon Apr 29 08:52:37 +0000 2019,
"@roy_blogs @BJP4Bengal @narendramodi @derekobrienmp @AITCofficial @abhishekaitc @Aagan86 @M4TMC @JYOTIPRAKASLOVE @mcavoyed2 That is the trick . #BJP was insisting for Central Forces , precisely for this reason . These goons know the force is partisan .",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",ghoshkk,5664,166,3758,197,5,,Mon Apr 29 08:46:56 +0000 2019,
"#Voted on my voice #BJP #NamoNamo it's time to extension so extend BJP Government to more n more n more times @ Kandivali, India https://t.co/IcyddzcQp7",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Jha261Rahul,1962,92,553,257,0,"kandivali,mumbai",Mon Apr 29 07:53:14 +0000 2019,
"Please don't ask again.. about OUR INDUSTRIES GROWTH IN 5 YEARS 
IT ID POSSIBLE IN ONLY NAMO ERA....
#NAMOFIRSE #NarendraModi  #AmitShah #BJP #ModiAaneWalaHai  #bhagwa #AyegaTohModiHi #VoteKarIndia #modinama #theindiaeye https://t.co/dlrTlbJWsM",IN,"Jaipur, India","[[[75.4979969, 26.800561], [75.9970446, 26.800561], [75.9970446, 27.0188054], [75.4979969, 27.0188054]]]",jeevanprasad143,106,31,636,40,0,india,Mon Apr 29 07:31:50 +0000 2019,
"#SelfieWithInk #LokSabhaElections2019
#NamoAgain 
First time voted for our Nation 
#BJP https://t.co/7xnjjIDLGG",IN,"Uttar Pradesh, India","[[[77.096236, 23.871941], [84.638873, 23.871941], [84.638873, 30.407576], [77.096236, 30.407576]]]",mayanksharma805,108,27,78,115,0,"Uttar Pradesh, India",Mon Apr 29 06:30:16 +0000 2019,
@TigerRajaSingh @TelanganaCMO @drlaxmanbjp @BJP4Telangana Reverse gear started for #TRS. Coming years #BJP will emerge unstoppable Force.,IN,"Hyderabad, India","[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]",icgorak,50,137,1276,73,0,"Hyderabad, India ",Mon Apr 29 06:23:42 +0000 2019,
"Vote for #India
Vote for #BJP
#2019Elections #IndiaVotesForNaMo #AayegaToModiHi 
@ppchaudharyMoS #PPChaudhary https://t.co/i3MZhRFTMw",IN,India,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",amaraaglecha121,440,65,92,304,0,"Mumbai, India",Mon Apr 29 06:13:32 +0000 2019,
I have noticed one thing. All the educated and sane minded people are voting for the true worker. Modi. while the people who just want to make noise are.. you know what I mean. #BJP #VoteKarMumbai,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Dr16824236,92,4,140,3,0,"Mumbai, India",Mon Apr 29 06:11:32 +0000 2019,
Today #MPSadashivlokhande  candidate #Shirdiloksabha #Shivsena #BJP #Saibaba visit the polling booth station in Shirdi Loksabha @BJP4Maharashtra @BJP4India @ShivSena @narendramodi @Dev_Fadnavis @CMOMaharashtra @raosahebdanve @BeradBhanudas @RamShindeMLA @News18India @abpmajhatv https://t.co/djdRkbFSku,IN,"Maharashtra, India","[[[72.64293, 15.606794], [80.899558, 15.606794], [80.899558, 22.029028], [72.64293, 22.029028]]]",nakulkadu,2574,218,414,501,1,"Shirdi, India",Mon Apr 29 06:06:35 +0000 2019,
I born in Durg-Bhilai and secured more than 35 Votes for @narendramodi and I work in Mumbai again secured 20 Votes for #BJP that's my contribution to India. What's yours ?? #AayegaToModiHi,IN,"Navi Mumbai, India","[[[72.958588, 18.986727], [73.113183, 18.986727], [73.113183, 19.206734], [72.958588, 19.206734]]]",rawat00001,753,737,15462,1338,15,Mumbai,Mon Apr 29 05:56:01 +0000 2019,
"Vote for #bjp 
#ekbarfirmodisarkar https://t.co/UHUH7A5UeZ",IN,"Bihar, India","[[[83.324301, 24.286947], [88.298296, 24.286947], [88.298296, 27.52129], [83.324301, 27.52129]]]",AmreshK46657183,41,2,11,14,0,"Samastipur, India",Mon Apr 29 05:49:35 +0000 2019,
Seeing the voter's enthusiasm and happiness I guess the nation has already chosen it's govt. #BJP #Modi #breakingnews #UnitedByVote,IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Dr16824236,92,4,140,3,0,"Mumbai, India",Mon Apr 29 05:42:26 +0000 2019,
"The @INCIndia MP @sushmitadevmp filed a petition in #SupremeCourt, seeking urgent and necessary directions to the #ElectionCommission to take a decision on the complaints filed against #PMModi &amp; #BJP Prez #AmitShah over alleged violations of electoral laws. Hearing is tomorrow.",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",vijayrpandey,1654,15302,5084,231,20,Mumbai/Allahabad,Mon Apr 29 05:26:56 +0000 2019,
@JhaSanjay @ECISVEEP @INCIndia Thanks for voting😝😜😜 #BJP #NamoAgain,IN,"Ahmadabad City, India","[[[72.4367386, 22.9232559], [72.7037246, 22.9232559], [72.7037246, 23.1046616], [72.4367386, 23.1046616]]]",PrashaantSuthar,32,51,449,157,2,"Ahmadabad City, India",Mon Apr 29 05:15:20 +0000 2019,
"#SupremeCourt agrees to hear the plea by #Congress leader on April 30.

She sought a direction to the EC to act forthwith on complaints against #PrimeMinister #NarendraModi and #BJP chief #AmitShah 
@DeccanHerald",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Ashtripathi13,168,1535,5718,386,37,New Delhi,Mon Apr 29 05:14:07 +0000 2019,
"Election of 2019

Vote for #Democracy

#election #politics #vote #nigeria #bjp #india #congress #elections #news #narendramodi #TrumpRally #rahulgandhi #rajasthan #amitshah #buhari #rss #lagos #love #madhyapradesh #inec #republican #president #like #indian #abuja #gandhi #maga https://t.co/bBKprTGrtx",IN,"Rajasthan, India","[[[69.484366, 23.060464], [78.270755, 23.060464], [78.270755, 30.196367], [69.484366, 30.196367]]]",gcisikar,33,146,33,1,0,Sikar,Mon Apr 29 04:52:39 +0000 2019,
"This #4th phase of election, is very crucial, to exit d #BJP, INDIA is waiting for new breath of life. On #23rd of May, darkness remove for ever &amp; Sun Rises. Plz, Cast your Votes for Change.#WaktHaiBadlaoKa.",IN,"Haveli, India","[[[73.6246953, 18.2801029], [74.1954594, 18.2801029], [74.1954594, 18.7362196], [73.6246953, 18.7362196]]]",nizamkhangmail3,882,4,414,54,0,"Pune, India",Mon Apr 29 04:50:38 +0000 2019,
"@IndianExpress @saileenas #EC should immediately act , at least to show  the semblance of courage , that they are not toothless against #BJP ,  @narendramodi ,  #PMO ,and #ministryofhomeaffairs and that they  too are worth the salt of this country and  the Constitution",IN,"Bengaluru South, India","[[[77.3305776, 12.731936], [77.7863188, 12.731936], [77.7863188, 13.1142933], [77.3305776, 13.1142933]]]",ghoshkk,5664,166,3758,197,5,,Mon Apr 29 04:43:57 +0000 2019,
"These last couple of months are the time our #Chowkidar #PM remains in India. After the last phase of the voting is over, he will fly abroad to finish his last leg of world roaming at Indian tax payers expense.
×
We r blessed to have had one such as our #Chowkidar @INCIndia #BJP",IN,"Sholinganallur, India","[[[80.056161, 12.850328], [80.268192, 12.850328], [80.268192, 13.028593], [80.056161, 13.028593]]]",SivaYp,15867,3372,37845,1253,11,chennai,Mon Apr 29 04:23:37 +0000 2019,
"Today #4th Phase of Election is begin, I humble apple to Voters, plz. Cast your Votes in huse numbers to exit d #BJP_भगाओ_देश_बचाओ &amp; bring  to  peoples Govt.#Congress led UPA      &amp; Cast your Votes very tactfully to beat #BJP. Votes For #BJP_भगाओ_देश_बचाओ. Jai Hind.",IN,"Haveli, India","[[[73.6246953, 18.2801029], [74.1954594, 18.2801029], [74.1954594, 18.7362196], [73.6246953, 18.7362196]]]",nizamkhangmail3,882,4,414,54,0,"Pune, India",Mon Apr 29 04:22:01 +0000 2019,
"If BJP does not remove #SadhviPragya as a candidate then a VOTE for #BJP will be a vote for TERROR.

#BJP_भगाओ_देश_बचाओ",IN,"Navsari, India","[[[72.697697, 20.79237], [73.126612, 20.79237], [73.126612, 21.07484], [72.697697, 21.07484]]]",1Patelzuber,88432,6876,68982,2544,76,"Bharuch, India",Mon Apr 29 04:18:58 +0000 2019,
".@BJP4India Spokesperson @ShainaNC votes....not to miss her #BJP saffron saree with #Kamal border...
For those who don't know Shaina is an ace designer and has an fine taste in sarees 😀😀😀😀😀
#BattleOf2019 #ElectionsWithNews18 https://t.co/qsr5L6POIu",IN,"Noida, India","[[[77.302126, 28.443981], [77.695326, 28.443981], [77.695326, 28.647131], [77.302126, 28.647131]]]",payalmehta100,4518,4740,21440,1337,36,"Noida, India",Mon Apr 29 04:14:14 +0000 2019,
"Sonepat a war zone for CM, ex-CM
@OfficeofBSH @BhupinderSHooda
Khattar @mlkhattar takes on Hooda over Jat stir; Cong leader accuses BJP of burning state thrice #BattleOf2019 #BJP #LokSabhaElections2019 #Haryana #Congress https://t.co/7krImMqJpA via @thetribunechd",IN,"Panchkula, India","[[[76.776024, 30.520557], [77.17567, 30.520557], [77.17567, 30.926706], [76.776024, 30.926706]]]",sushilmanav,1572,2263,7804,126,9,"Chandigarh, India ",Mon Apr 29 04:01:28 +0000 2019,
"#IndiaVotesForNaMo
#MumbaikarVoteKar
#Phase4 #VotingRound4 #Elections2019
#EveryVoteMatters #BharatKaGarvModi
#AbkiBaarKiskiSarkar
Every #Vote counts and your vote is all the more important. It will help millions of people who wish to see PM #Modi ReElected. I support #BJP https://t.co/eQGBJYK4vD",IN,"Varanasi, India","[[[82.671054, 25.166781], [83.194857, 25.166781], [83.194857, 25.57997], [82.671054, 25.57997]]]",agrawalamit11,911,1844,18014,4791,13,"Varanasi, India",Mon Apr 29 03:55:53 +0000 2019,
